id,temp_range,head,head_image,head_color,head_material,head_style,head_vector,outerwear,outerwear_image,outerwear_color,outerwear_material,outerwear_style,outerwear_vector,top,top_image,top_color,top_material,top_style,top_vector,bottom,bottom_image,bottom_color,bottom_material,bottom_style,bottom_vector,shoes,shoes_image,shoes_color,shoes_material,shoes_style,shoes_vector,general_vector
3086,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_49_bottoms_vector_72_shoes_vector_90
3087,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_49_bottoms_vector_72_shoes_vector_91
3088,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_49_bottoms_vector_72_shoes_vector_92
3089,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_69_shoes_vector_89
3090,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_69_shoes_vector_90
3091,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_69_shoes_vector_91
3092,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_69_shoes_vector_92
3093,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_70_shoes_vector_89
3094,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_70_shoes_vector_90
3095,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_70_shoes_vector_91
3096,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_70_shoes_vector_92
3097,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_71_shoes_vector_89
3098,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_71_shoes_vector_90
3099,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_71_shoes_vector_91
3100,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_71_shoes_vector_92
3101,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_72_shoes_vector_89
3102,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_72_shoes_vector_90
3103,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_72_shoes_vector_91
3104,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_50_bottoms_vector_72_shoes_vector_92
3105,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_69_shoes_vector_89
3106,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_69_shoes_vector_90
3107,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_69_shoes_vector_91
3108,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_69_shoes_vector_92
3109,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_70_shoes_vector_89
3110,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_70_shoes_vector_90
3111,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_70_shoes_vector_91
3112,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_70_shoes_vector_92
3113,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_71_shoes_vector_89
3114,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_71_shoes_vector_90
3115,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_71_shoes_vector_91
3116,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_71_shoes_vector_92
3117,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_72_shoes_vector_89
3118,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_72_shoes_vector_90
3119,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_72_shoes_vector_91
3120,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_51_bottoms_vector_72_shoes_vector_92
3121,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_69_shoes_vector_89
3122,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_69_shoes_vector_90
3123,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_69_shoes_vector_91
3124,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_69_shoes_vector_92
3125,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_70_shoes_vector_89
3126,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_70_shoes_vector_90
3127,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_70_shoes_vector_91
3128,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_70_shoes_vector_92
3129,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_71_shoes_vector_89
3130,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_71_shoes_vector_90
3131,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_71_shoes_vector_91
3132,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_71_shoes_vector_92
3133,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_72_shoes_vector_89
3134,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_72_shoes_vector_90
3135,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_72_shoes_vector_91
3136,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Black Light Windbreaker,black_light_windbreaker.png,black,polyester,streetwear,outerwear_vector_33,Black Polo Shirt,black_polo_shirt.png,black,cotton,business,tops_vector_52,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_33_tops_vector_52_bottoms_vector_72_shoes_vector_92
3137,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_69_shoes_vector_89
3138,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_69_shoes_vector_90
3139,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_69_shoes_vector_91
